date,ticker,rank,name,sector,weight,exists,added_today,dropped_today
2025-04-02,MRVL,41.0,MARVELL TECHNOLOGY INC,Information Technology,0.59615,1.0,False,False
2025-04-02,MSFT,1.0,MICROSOFT CORP,Information Technology,8.33709,1.0,False,False
2025-04-02,MTD,108.0,METTLER TOLEDO INC,Health Care,0.20247,1.0,False,False
2025-04-02,NDAQ,84.0,NASDAQ INC,Financials,0.27478,1.0,False,False
2025-04-02,NEM,53.0,NEWMONT,Materials,0.45201,1.0,False,False
2025-04-02,NLY,160.0,ANNALY CAPITAL MANAGEMENT REIT INC,Financials,0.09057,1.0,False,False
2025-04-02,NOW,,,,,0.0,False,False
2025-04-02,NTAP,,,,,0.0,False,False
2025-04-02,NTRS,126.0,NORTHERN TRUST CORP,Financials,0.15934,1.0,False,False
2025-04-02,NUE,99.0,NUCOR CORP,Materials,0.23558,1.0,False,False
2025-04-02,NVDA,2.0,NVIDIA CORP,Information Technology,7.89662,1.0,False,False
2025-04-02,NXPI,46.0,NXP SEMICONDUCTORS NV,Information Technology,0.53164,1.0,False,False
2025-04-02,OC,151.0,OWENS CORNING,Industrials,0.10299,1.0,False,False
2025-04-02,ODFL,88.0,OLD DOMINION FREIGHT LINE INC,Industrials,0.26594,1.0,False,False
2025-04-02,OKE,48.0,ONEOK INC,Energy,0.5124,1.0,False,False
2025-04-02,PAYX,59.0,PAYCHEX INC,Industrials,0.40891,1.0,False,False
2025-04-02,PEP,11.0,PEPSICO INC,Consumer Staples,1.67195,1.0,False,False
2025-04-02,PGR,12.0,PROGRESSIVE CORP,Financials,1.34633,1.0,False,False
2025-04-02,PHM,,,,,0.0,False,False
2025-04-02,PNC,42.0,PNC FINANCIAL SERVICES GROUP INC,Financials,0.57683,1.0,False,False
2025-04-02,PNR,143.0,PENTAIR,Industrials,0.11998,1.0,False,False
2025-04-02,PODD,128.0,INSULET CORP,Health Care,0.15323,1.0,False,False
2025-04-02,POOL,154.0,POOL CORP,Consumer Discretionary,0.09983,1.0,False,False
2025-04-02,PPG,107.0,PPG INDUSTRIES INC,Materials,0.20792,1.0,False,False
2025-04-02,PRU,77.0,PRUDENTIAL FINANCIAL INC,Financials,0.32666,1.0,False,False
2025-04-02,PSX,58.0,PHILLIPS,Energy,0.41721,1.0,False,False
2025-04-02,PWR,78.0,QUANTA SERVICES INC,Industrials,0.31773,1.0,False,False
2025-04-02,RAL,,,,,0.0,False,False
2025-04-02,RF,122.0,REGIONS FINANCIAL CORP,Financials,0.16639,1.0,False,False
2025-04-02,RIVN,165.0,RIVIAN AUTOMOTIVE INC CLASS A,Consumer Discretionary,0.07939,1.0,False,False
2025-04-02,RJF,,,,,0.0,False,False
2025-04-02,ROK,97.0,ROCKWELL AUTOMATION INC,Industrials,0.23958,1.0,False,False
2025-04-02,RPRX,,,,,0.0,False,False
2025-04-02,RVTY,,,,,0.0,False,False
2025-04-02,SJM,,,,,0.0,False,False
2025-04-02,SOLV,157.0,SOLVENTUM CORP,Health Care,0.09416,1.0,False,False
2025-04-02,SPGI,14.0,S&P GLOBAL INC,Financials,1.33358,1.0,False,False
2025-04-02,STE,114.0,STERIS,Health Care,0.18281,1.0,False,False
2025-04-02,STLD,132.0,STEEL DYNAMICS INC,Materials,0.15008,1.0,False,False
2025-04-02,STT,104.0,STATE STREET CORP,Financials,0.21277,1.0,False,False
2025-04-02,SYF,119.0,SYNCHRONY FINANCIAL,Financials,0.17347,1.0,False,False
2025-04-02,TFC,54.0,TRUIST FINANCIAL CORP,Financials,0.44949,1.0,False,False
2025-04-02,TGT,60.0,TARGET CORP,Consumer Staples,0.39496,1.0,False,False
2025-04-02,TRGP,69.0,TARGA RESOURCES CORP,Energy,0.35199,1.0,False,False
2025-04-02,TRMB,117.0,TRIMBLE INC,Information Technology,0.17577,1.0,False,False
2025-04-02,TROW,120.0,T ROWE PRICE GROUP INC,Financials,0.17101,1.0,False,False
2025-04-02,TRV,51.0,TRAVELERS COMPANIES INC,Financials,0.49367,1.0,False,False
2025-04-02,TSCO,98.0,TRACTOR SUPPLY,Consumer Discretionary,0.23839,1.0,False,False
2025-04-02,TSLA,3.0,TESLA INC,Consumer Discretionary,4.16024,1.0,False,False
2025-04-02,TT,35.0,TRANE TECHNOLOGIES PLC,Industrials,0.64266,1.0,False,False
2025-04-02,TTWO,28.0,TAKE TWO INTERACTIVE SOFTWARE INC,Communication,0.9607,1.0,False,False
2025-04-02,TXN,10.0,TEXAS INSTRUMENT INC,Information Technology,1.76253,1.0,False,False
2025-04-02,ULTA,136.0,ULTA BEAUTY INC,Consumer Discretionary,0.14362,1.0,False,False
2025-04-02,URI,71.0,UNITED RENTALS INC,Industrials,0.34564,1.0,False,False
2025-04-02,USB,43.0,US BANCORP,Financials,0.54654,1.0,False,False
2025-04-02,VEEV,82.0,VEEVA SYSTEMS INC CLASS A,Health Care,0.28451,1.0,False,False
2025-04-02,VLO,72.0,VALERO ENERGY CORP,Energy,0.3443,1.0,False,False
2025-04-02,VLTO,110.0,VERALTO CORP,Industrials,0.19865,1.0,False,False
2025-04-02,VRTX,26.0,VERTEX PHARMACEUTICALS INC,Health Care,1.01822,1.0,False,False
2025-04-02,VZ,4.0,VERIZON COMMUNICATIONS INC,Communication,3.80745,1.0,False,False
2025-04-02,WAT,118.0,WATERS CORP,Health Care,0.17526,1.0,False,False
2025-04-02,WDAY,44.0,WORKDAY INC CLASS A,Information Technology,0.54429,1.0,False,False
2025-04-02,WELL,33.0,WELLTOWER INC,Real Estate,0.78129,1.0,False,False
2025-04-02,WMB,38.0,WILLIAMS INC,Energy,0.61179,1.0,False,False
2025-04-02,WSM,124.0,WILLIAMS SONOMA INC,Consumer Discretionary,0.16343,1.0,False,False
2025-04-02,WST,140.0,WEST PHARMACEUTICAL SERVICES INC,Health Care,0.1303,1.0,False,False
2025-04-02,WTRG,148.0,ESSENTIAL UTILITIES INC,Utilities,0.11188,1.0,False,False
2025-04-02,WTW,,,,,0.0,False,False
2025-04-02,XYL,100.0,XYLEM INC,Industrials,0.23548,1.0,False,False
2025-04-02,ZBH,115.0,ZIMMER BIOMET HOLDINGS INC,Health Care,0.18259,1.0,False,False
2025-04-02,ZTS,40.0,ZOETIS INC CLASS A,Health Care,0.60543,1.0,False,False
2025-04-03,A,89.0,AGILENT TECHNOLOGIES INC,Health Care,0.26603,1.0,False,False
2025-04-03,ADBE,9.0,ADOBE INC,Information Technology,1.80659,1.0,False,False
2025-04-03,ADP,23.0,AUTOMATIC DATA PROCESSING INC,Industrials,1.06097,1.0,False,False
2025-04-03,ADSK,36.0,AUTODESK INC,Information Technology,0.62283,1.0,False,False
2025-04-03,ALLE,156.0,ALLEGION PLC,Industrials,0.09393,1.0,False,False
2025-04-03,ALLY,166.0,ALLY FINANCIAL INC,Financials,0.07595,1.0,False,False
2025-04-03,ALNY,,,,,0.0,False,False
2025-04-03,AMAT,15.0,APPLIED MATERIAL INC,Information Technology,1.24615,1.0,False,False
2025-04-03,AMGN,13.0,AMGEN INC,Health Care,1.41855,1.0,False,False
2025-04-03,AMP,62.0,AMERIPRISE FINANCE INC,Financials,0.37486,1.0,False,False
2025-04-03,AMT,31.0,AMERICAN TOWER REIT CORP,Real Estate,0.91032,1.0,False,False
2025-04-03,ANSS,,,,,0.0,False,False
2025-04-03,APTV,146.0,APTIV PLC,Consumer Discretionary,0.1091,1.0,False,False
2025-04-03,ATO,85.0,ATMOS ENERGY CORP,Utilities,0.273,1.0,False,False
2025-04-03,AVTR,155.0,AVANTOR INC,Health Care,0.09408,1.0,False,False
2025-04-03,AWK,72.0,AMERICAN WATER WORKS INC,Utilities,0.33573,1.0,False,False
2025-04-03,AXON,71.0,AXON ENTERPRISE INC,Industrials,0.33605,1.0,False,False
2025-04-03,AXP,18.0,AMERICAN EXPRESS,Financials,1.18992,1.0,False,False
2025-04-03,BALL,,,,,0.0,False,False
2025-04-03,BBY,149.0,BEST BUY INC,Consumer Discretionary,0.10633,1.0,False,False
2025-04-03,BEN,170.0,FRANKLIN RESOURCES INC,Financials,0.04692,1.0,False,False
2025-04-03,BG,159.0,BUNGE GLOBAL SA,Consumer Staples,0.09179,1.0,False,False
2025-04-03,BIIB,125.0,BIOGEN INC,Health Care,0.16183,1.0,False,False
2025-04-03,BK,52.0,BANK OF NEW YORK MELLON CORP,Financials,0.48687,1.0,False,False
2025-04-03,BKNG,16.0,BOOKING HOLDINGS INC,Consumer Discretionary,1.23672,1.0,False,False
2025-04-03,BKR,69.0,BAKER HUGHES CLASS A,Energy,0.34338,1.0,False,False
2025-04-03,BLK,19.0,BLACKROCK INC,Financials,1.11211,1.0,False,False
2025-04-03,BR,97.0,BROADRIDGE FINANCIAL SOLUTIONS INC,Industrials,0.23777,1.0,False,False
2025-04-03,CAG,148.0,CONAGRA BRANDS INC,Consumer Staples,0.10785,1.0,False,False
2025-04-03,CARR,58.0,CARRIER GLOBAL CORP,Industrials,0.41607,1.0,False,False
2025-04-03,CB,28.0,CHUBB LTD,Financials,0.98808,1.0,False,False
2025-04-03,CBRE,75.0,CBRE GROUP INC CLASS A,Real Estate,0.32143,1.0,False,False
2025-04-03,CCI,59.0,CROWN CASTLE INC,Real Estate,0.39502,1.0,False,False
2025-04-03,CHD,99.0,CHURCH AND DWIGHT INC,Consumer Staples,0.23073,1.0,False,False
2025-04-03,CHRW,154.0,CH ROBINSON WORLDWIDE INC,Industrials,0.09502,1.0,False,False
2025-04-03,CI,34.0,CIGNA,Health Care,0.80417,1.0,False,False
2025-04-03,CLX,126.0,CLOROX,Consumer Staples,0.15618,1.0,False,False
2025-04-03,CMI,68.0,CUMMINS INC,Industrials,0.34813,1.0,False,False
2025-04-03,CNC,84.0,CENTENE CORP,Health Care,0.27559,1.0,False,False
2025-04-03,CNH,163.0,CNH INDUSTRIAL N.V. NV,Industrials,0.08612,1.0,False,False
2025-04-03,COO,138.0,COOPER INC,Health Care,0.13273,1.0,False,False
2025-04-03,CRH,49.0,CRH PUBLIC LIMITED PLC,Materials,0.50253,1.0,False,False
2025-04-03,DAY,167.0,DAYFORCE INC,Industrials,0.07157,1.0,False,False
2025-04-03,DECK,141.0,DECKERS OUTDOOR CORP,Consumer Discretionary,0.12979,1.0,False,False
2025-04-03,DFS,67.0,DISCOVER FINANCIAL SERVICES,Financials,0.34886,1.0,False,False
2025-04-03,DGX,124.0,QUEST DIAGNOSTICS INC,Health Care,0.16194,1.0,False,False
2025-04-03,DHR,20.0,DANAHER CORP,Health Care,1.09626,1.0,False,False
2025-04-03,DIS,5.0,WALT DISNEY,Communication,3.02309,1.0,False,False
2025-04-03,DKS,160.0,DICKS SPORTING INC,Consumer Discretionary,0.09088,1.0,False,False
2025-04-03,DLR,,,,,0.0,False,False
2025-04-03,DOV,112.0,DOVER CORP,Industrials,0.18922,1.0,False,False
2025-04-03,DVA,168.0,DAVITA INC,Health Care,0.05738,1.0,False,False
2025-04-03,EA,29.0,ELECTRONIC ARTS INC,Communication,0.97716,1.0,False,False
2025-04-03,EBAY,,,,,0.0,False,False
2025-04-03,ECL,45.0,ECOLAB INC,Materials,0.54645,1.0,False,False
2025-04-03,ELV,32.0,ELEVANCE HEALTH INC,Health Care,0.89023,1.0,False,False
2025-04-03,EME,136.0,EMCOR GROUP INC,Industrials,0.13874,1.0,False,False
2025-04-03,EQIX,,,,,0.0,False,False
2025-04-03,ES,92.0,EVERSOURCE ENERGY,Utilities,0.25711,1.0,False,False
2025-04-03,EW,65.0,EDWARDS LIFESCIENCES CORP,Health Care,0.3654,1.0,False,False
2025-04-03,EXC,46.0,EXELON CORP,Utilities,0.53727,1.0,False,False
2025-04-03,EXPD,140.0,EXPEDITORS INTERNATIONAL OF WASHIN,Industrials,0.13155,1.0,False,False
2025-04-03,FBIN,169.0,FORTUNE BRANDS INNOVATIONS INC,Industrials,0.05659,1.0,False,False
2025-04-03,FDS,132.0,FACTSET RESEARCH SYSTEMS INC,Financials,0.14457,1.0,False,False
2025-04-03,FERG,88.0,FERGUSON ENTERPRISES INC,Industrials,0.26893,1.0,False,False
2025-04-03,FI,25.0,FISERV INC,Financials,1.05203,1.0,False,False
2025-04-03,FIS,70.0,FIDELITY NATIONAL INFORMATION SERV,Financials,0.34072,1.0,False,False
2025-04-03,FOX,114.0,FOX CORP CLASS B,Communication,0.18209,1.0,False,False
2025-04-03,FOXA,78.0,FOX CORP CLASS A,Communication,0.31152,1.0,False,False
2025-04-03,FTV,107.0,FORTIVE CORP,Industrials,0.19922,1.0,False,False
2025-04-03,GGG,144.0,GRACO INC,Industrials,0.1152,1.0,False,False
2025-04-03,GILD,17.0,GILEAD SCIENCES INC,Health Care,1.1936,1.0,False,False
2025-04-03,GIS,83.0,GENERAL MILLS INC,Consumer Staples,0.28536,1.0,False,False
2025-04-03,GPC,,,,,0.0,False,False
2025-04-03,GWW,64.0,WW GRAINGER INC,Industrials,0.36644,1.0,False,False
2025-04-03,HAL,118.0,HALLIBURTON,Energy,0.16714,1.0,False,False
2025-04-03,HBAN,122.0,HUNTINGTON BANCSHARES INC,Financials,0.16555,1.0,False,False
2025-04-03,HCA,41.0,HCA HEALTHCARE INC,Health Care,0.56824,1.0,False,False
2025-04-03,HD,6.0,HOME DEPOT INC,Consumer Discretionary,2.97031,1.0,False,False
2025-04-03,HIG,80.0,HARTFORD INSURANCE GROUP INC,Financials,0.30415,1.0,False,False
2025-04-03,HOLX,143.0,HOLOGIC INC,Health Care,0.11893,1.0,False,False
2025-04-03,HRL,164.0,HORMEL FOODS CORP,Consumer Staples,0.08284,1.0,False,False
2025-04-03,HUBB,,,,,0.0,False,False
2025-04-03,HUM,86.0,HUMANA INC,Health Care,0.27151,1.0,False,False
2025-04-03,ICE,,,,,0.0,False,False
2025-04-03,IDXX,82.0,IDEXX LABORATORIES INC,Health Care,0.28587,1.0,False,False
2025-04-03,IEX,147.0,IDEX CORP,Industrials,0.10856,1.0,False,False
2025-04-03,IFF,119.0,INTERNATIONAL FLAVORS & FRAGRANCES,Materials,0.1661,1.0,False,False
2025-04-03,ILMN,150.0,ILLUMINA INC,Health Care,0.10285,1.0,False,False
2025-04-03,INCY,,,,,0.0,False,False
2025-04-03,INTC,21.0,INTEL CORPORATION CORP,Information Technology,1.09429,1.0,False,False
2025-04-03,INTU,8.0,INTUIT INC,Information Technology,1.8932,1.0,False,False
2025-04-03,IP,103.0,INTERNATIONAL PAPER,Materials,0.20845,1.0,False,False
2025-04-03,IPG,96.0,INTERPUBLIC GROUP OF COMPANIES INC,Communication,0.24687,1.0,False,False
2025-04-03,IQV,91.0,IQVIA HOLDINGS INC,Health Care,0.25812,1.0,False,False
2025-04-03,IR,94.0,INGERSOLL RAND INC,Industrials,0.25168,1.0,False,False
2025-04-03,IRM,104.0,IRON MOUNTAIN INC,Real Estate,0.20722,1.0,False,False
2025-04-03,IT,66.0,GARTNER INC,Information Technology,0.35609,1.0,False,False
2025-04-03,ITW,40.0,ILLINOIS TOOL INC,Industrials,0.60032,1.0,False,False
2025-04-03,JBHT,157.0,JB HUNT TRANSPORT SERVICES INC,Industrials,0.0934,1.0,False,False
2025-04-03,JCI,54.0,JOHNSON CONTROLS INTERNATIONAL PLC,Industrials,0.43424,1.0,False,False
2025-04-03,JNPR,139.0,JUNIPER NETWORKS INC,Information Technology,0.13163,1.0,False,False
2025-04-03,K,110.0,KELLANOVA,Consumer Staples,0.19341,1.0,False,False
2025-04-03,KDP,,,,,0.0,False,False
2025-04-03,KEYS,90.0,KEYSIGHT TECHNOLOGIES INC,Information Technology,0.26477,1.0,False,False
2025-04-03,KMB,,,,,0.0,False,False
2025-04-03,KMX,151.0,CARMAX INC,Consumer Discretionary,0.10173,1.0,False,False
2025-04-03,KO,7.0,COCA-COLA,Consumer Staples,2.5505,1.0,False,False
2025-04-03,KVUE,60.0,KENVUE INC,Consumer Staples,0.38455,1.0,False,False
2025-04-03,LH,121.0,LABCORP HOLDINGS INC,Health Care,0.16557,1.0,False,False
2025-04-03,LII,131.0,LENNOX INTERNATIONAL INC,Industrials,0.14977,1.0,False,False
2025-04-03,LKQ,161.0,LKQ CORP,Consumer Discretionary,0.0905,1.0,False,False
2025-04-03,LNG,56.0,CHENIERE ENERGY INC,Energy,0.41906,1.0,False,False
2025-04-03,LOW,24.0,LOWES COMPANIES INC,Consumer Discretionary,1.05669,1.0,False,False
2025-04-03,LRCX,30.0,LAM RESEARCH CORP,Information Technology,0.94921,1.0,False,False
2025-04-03,LULU,98.0,LULULEMON ATHLETICA INC,Consumer Discretionary,0.23717,1.0,False,False
2025-04-03,MCO,37.0,MOODYS CORP,Financials,0.61677,1.0,False,False
2025-04-03,MELI,,,,,0.0,False,False
2025-04-03,MKC,116.0,MCCORMICK & CO NON-VOTING INC,Consumer Staples,0.17296,1.0,False,False
2025-04-03,MMC,26.0,MARSH & MCLENNAN INC,Financials,1.02296,1.0,False,False
2025-04-03,MOH,117.0,MOLINA HEALTHCARE INC,Health Care,0.17137,1.0,False,False
2025-04-03,MRVL,44.0,MARVELL TECHNOLOGY INC,Information Technology,0.5467,1.0,False,False
2025-04-03,MSFT,1.0,MICROSOFT CORP,Information Technology,8.48312,1.0,False,False
2025-04-03,MTD,108.0,METTLER TOLEDO INC,Health Care,0.19712,1.0,False,False
2025-04-03,NDAQ,87.0,NASDAQ INC,Financials,0.26987,1.0,False,False
2025-04-03,NEM,53.0,NEWMONT,Materials,0.4672,1.0,False,False
2025-04-03,NLY,158.0,ANNALY CAPITAL MANAGEMENT REIT INC,Financials,0.0921,1.0,False,False
2025-04-03,NOW,,,,,0.0,False,False
2025-04-03,NTAP,,,,,0.0,False,False
2025-04-03,NTRS,130.0,NORTHERN TRUST CORP,Financials,0.15234,1.0,False,False
2025-04-03,NUE,102.0,NUCOR CORP,Materials,0.21909,1.0,False,False
2025-04-03,NVDA,2.0,NVIDIA CORP,Information Technology,7.58696,1.0,False,False
2025-04-03,NXPI,51.0,NXP SEMICONDUCTORS NV,Information Technology,0.4917,1.0,False,False
2025-04-03,OC,153.0,OWENS CORNING,Industrials,0.10009,1.0,False,False
2025-04-03,ODFL,93.0,OLD DOMINION FREIGHT LINE INC,Industrials,0.25376,1.0,False,False
2025-04-03,OKE,50.0,ONEOK INC,Energy,0.49318,1.0,False,False
2025-04-03,PAYX,55.0,PAYCHEX INC,Industrials,0.42227,1.0,False,False
2025-04-03,PEP,10.0,PEPSICO INC,Consumer Staples,1.76871,1.0,False,False
2025-04-03,PGR,12.0,PROGRESSIVE CORP,Financials,1.43185,1.0,False,False
2025-04-03,PHM,,,,,0.0,False,False
2025-04-03,PNC,43.0,PNC FINANCIAL SERVICES GROUP INC,Financials,0.54775,1.0,False,False
2025-04-03,PNR,145.0,PENTAIR,Industrials,0.11444,1.0,False,False
2025-04-03,PODD,129.0,INSULET CORP,Health Care,0.15237,1.0,False,False
2025-04-03,POOL,152.0,POOL CORP,Consumer Discretionary,0.10025,1.0,False,False
2025-04-03,PPG,106.0,PPG INDUSTRIES INC,Materials,0.20464,1.0,False,False
2025-04-03,PRU,76.0,PRUDENTIAL FINANCIAL INC,Financials,0.31651,1.0,False,False
2025-04-03,PSX,61.0,PHILLIPS,Energy,0.37563,1.0,False,False
2025-04-03,PWR,77.0,QUANTA SERVICES INC,Industrials,0.31541,1.0,False,False
2025-04-03,RAL,,,,,0.0,False,False
2025-04-03,RF,127.0,REGIONS FINANCIAL CORP,Financials,0.15442,1.0,False,False
2025-04-03,RIVN,165.0,RIVIAN AUTOMOTIVE INC CLASS A,Consumer Discretionary,0.07638,1.0,False,False
2025-04-03,RJF,,,,,0.0,False,False
2025-04-03,ROK,100.0,ROCKWELL AUTOMATION INC,Industrials,0.2289,1.0,False,False
2025-04-03,RPRX,,,,,0.0,False,False
2025-04-03,RVTY,,,,,0.0,False,False
2025-04-03,SJM,,,,,0.0,False,False
2025-04-03,SOLV,162.0,SOLVENTUM CORP,Health Care,0.0899,1.0,False,False
2025-04-03,SPGI,14.0,S&P GLOBAL INC,Financials,1.32326,1.0,False,False
2025-04-03,STE,113.0,STERIS,Health Care,0.18535,1.0,False,False
2025-04-03,STLD,135.0,STEEL DYNAMICS INC,Materials,0.14253,1.0,False,False
2025-04-03,STT,105.0,STATE STREET CORP,Financials,0.20501,1.0,False,False
2025-04-03,SYF,128.0,SYNCHRONY FINANCIAL,Financials,0.1529,1.0,False,False
2025-04-03,TFC,57.0,TRUIST FINANCIAL CORP,Financials,0.41749,1.0,False,False
2025-04-03,TGT,63.0,TARGET CORP,Consumer Staples,0.36689,1.0,False,False
2025-04-03,TRGP,74.0,TARGA RESOURCES CORP,Energy,0.32224,1.0,False,False
2025-04-03,TRMB,120.0,TRIMBLE INC,Information Technology,0.16603,1.0,False,False
2025-04-03,TROW,123.0,T ROWE PRICE GROUP INC,Financials,0.16364,1.0,False,False
2025-04-03,TRV,48.0,TRAVELERS COMPANIES INC,Financials,0.51177,1.0,False,False
2025-04-03,TSCO,95.0,TRACTOR SUPPLY,Consumer Discretionary,0.2491,1.0,False,False
2025-04-03,TSLA,3.0,TESLA INC,Consumer Discretionary,4.0982,1.0,False,False
2025-04-03,TT,35.0,TRANE TECHNOLOGIES PLC,Industrials,0.6372,1.0,False,False
2025-04-03,TTWO,27.0,TAKE TWO INTERACTIVE SOFTWARE INC,Communication,0.9909,1.0,False,False
2025-04-03,TXN,11.0,TEXAS INSTRUMENT INC,Information Technology,1.69259,1.0,False,False
2025-04-03,ULTA,133.0,ULTA BEAUTY INC,Consumer Discretionary,0.14391,1.0,False,False
2025-04-03,URI,73.0,UNITED RENTALS INC,Industrials,0.32955,1.0,False,False
2025-04-03,USB,47.0,US BANCORP,Financials,0.51369,1.0,False,False
2025-04-03,VEEV,81.0,VEEVA SYSTEMS INC CLASS A,Health Care,0.28989,1.0,False,False
2025-04-03,VLO,79.0,VALERO ENERGY CORP,Energy,0.3069,1.0,False,False
2025-04-03,VLTO,109.0,VERALTO CORP,Industrials,0.19699,1.0,False,False
2025-04-03,VRTX,22.0,VERTEX PHARMACEUTICALS INC,Health Care,1.06227,1.0,False,False
2025-04-03,VZ,4.0,VERIZON COMMUNICATIONS INC,Communication,4.04595,1.0,False,False
2025-04-03,WAT,115.0,WATERS CORP,Health Care,0.17382,1.0,False,False
2025-04-03,WDAY,42.0,WORKDAY INC CLASS A,Information Technology,0.55022,1.0,False,False
2025-04-03,WELL,33.0,WELLTOWER INC,Real Estate,0.81075,1.0,False,False
2025-04-03,WMB,39.0,WILLIAMS INC,Energy,0.61098,1.0,False,False
2025-04-03,WSM,134.0,WILLIAMS SONOMA INC,Consumer Discretionary,0.14333,1.0,False,False
2025-04-03,WST,137.0,WEST PHARMACEUTICAL SERVICES INC,Health Care,0.13485,1.0,False,False
2025-04-03,WTRG,142.0,ESSENTIAL UTILITIES INC,Utilities,0.1203,1.0,False,False
2025-04-03,WTW,,,,,0.0,False,False
2025-04-03,XYL,101.0,XYLEM INC,Industrials,0.22879,1.0,False,False
2025-04-03,ZBH,111.0,ZIMMER BIOMET HOLDINGS INC,Health Care,0.19056,1.0,False,False
2025-04-03,ZTS,38.0,ZOETIS INC CLASS A,Health Care,0.61594,1.0,False,False
2025-04-04,A,88.0,AGILENT TECHNOLOGIES INC,Health Care,0.26507,1.0,False,False
2025-04-04,ADBE,9.0,ADOBE INC,Information Technology,1.8216,1.0,False,False
2025-04-04,ADP,23.0,AUTOMATIC DATA PROCESSING INC,Industrials,1.05451,1.0,False,False
2025-04-04,ADSK,36.0,AUTODESK INC,Information Technology,0.63081,1.0,False,False
2025-04-04,ALLE,155.0,ALLEGION PLC,Industrials,0.09686,1.0,False,False
2025-04-04,ALLY,166.0,ALLY FINANCIAL INC,Financials,0.07843,1.0,False,False
2025-04-04,ALNY,,,,,0.0,False,False
2025-04-04,AMAT,16.0,APPLIED MATERIAL INC,Information Technology,1.23842,1.0,False,False
2025-04-04,AMGN,12.0,AMGEN INC,Health Care,1.42974,1.0,False,False
2025-04-04,AMP,64.0,AMERIPRISE FINANCE INC,Financials,0.36836,1.0,False,False
2025-04-04,AMT,30.0,AMERICAN TOWER REIT CORP,Real Estate,0.93175,1.0,False,False
2025-04-04,ANSS,,,,,0.0,False,False
2025-04-04,APTV,148.0,APTIV PLC,Consumer Discretionary,0.11073,1.0,False,False
2025-04-04,ATO,86.0,ATMOS ENERGY CORP,Utilities,0.27564,1.0,False,False
2025-04-04,AVTR,157.0,AVANTOR INC,Health Care,0.09637,1.0,False,False
2025-04-04,AWK,68.0,AMERICAN WATER WORKS INC,Utilities,0.34507,1.0,False,False
2025-04-04,AXON,72.0,AXON ENTERPRISE INC,Industrials,0.32835,1.0,False,False
2025-04-04,AXP,18.0,AMERICAN EXPRESS,Financials,1.19024,1.0,False,False
2025-04-04,BALL,,,,,0.0,False,False
2025-04-04,BBY,149.0,BEST BUY INC,Consumer Discretionary,0.10959,1.0,False,False
2025-04-04,BEN,170.0,FRANKLIN RESOURCES INC,Financials,0.04856,1.0,False,False
2025-04-04,BG,161.0,BUNGE GLOBAL SA,Consumer Staples,0.09114,1.0,False,False
2025-04-04,BIIB,124.0,BIOGEN INC,Health Care,0.16152,1.0,False,False
2025-04-04,BK,51.0,BANK OF NEW YORK MELLON CORP,Financials,0.47382,1.0,False,False
2025-04-04,BKNG,15.0,BOOKING HOLDINGS INC,Consumer Discretionary,1.26251,1.0,False,False
2025-04-04,BKR,76.0,BAKER HUGHES CLASS A,Energy,0.31568,1.0,False,False
2025-04-04,BLK,21.0,BLACKROCK INC,Financials,1.09325,1.0,False,False
2025-04-04,BR,98.0,BROADRIDGE FINANCIAL SOLUTIONS INC,Industrials,0.23661,1.0,False,False
2025-04-04,CAG,146.0,CONAGRA BRANDS INC,Consumer Staples,0.11399,1.0,False,False
2025-04-04,CARR,57.0,CARRIER GLOBAL CORP,Industrials,0.41565,1.0,False,False
2025-04-04,CB,28.0,CHUBB LTD,Financials,0.9727,1.0,False,False
2025-04-04,CBRE,73.0,CBRE GROUP INC CLASS A,Real Estate,0.32513,1.0,False,False
2025-04-04,CCI,59.0,CROWN CASTLE INC,Real Estate,0.39524,1.0,False,False
2025-04-04,CHD,99.0,CHURCH AND DWIGHT INC,Consumer Staples,0.23444,1.0,False,False
2025-04-04,CHRW,156.0,CH ROBINSON WORLDWIDE INC,Industrials,0.09672,1.0,False,False
2025-04-04,CI,33.0,CIGNA,Health Care,0.81262,1.0,False,False
2025-04-04,CLX,125.0,CLOROX,Consumer Staples,0.16029,1.0,False,False
2025-04-04,CMI,67.0,CUMMINS INC,Industrials,0.34713,1.0,False,False
2025-04-04,CNC,84.0,CENTENE CORP,Health Care,0.28163,1.0,False,False
2025-04-04,CNH,163.0,CNH INDUSTRIAL N.V. NV,Industrials,0.08691,1.0,False,False
2025-04-04,COO,140.0,COOPER INC,Health Care,0.1329,1.0,False,False
2025-04-04,CRH,49.0,CRH PUBLIC LIMITED PLC,Materials,0.49925,1.0,False,False
2025-04-04,DAY,167.0,DAYFORCE INC,Industrials,0.06948,1.0,False,False
2025-04-04,DECK,135.0,DECKERS OUTDOOR CORP,Consumer Discretionary,0.1447,1.0,False,False
2025-04-04,DFS,70.0,DISCOVER FINANCIAL SERVICES,Financials,0.33744,1.0,False,False
